                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9984167041696339E+000          2.0004579821434691E+000          2.4430428399020057E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260426" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index                       Omega_star                        Omega_orb                   beta_accretion                    eta_accretion                           f_conv                vwind_over_vorbit         angular_momentum_j_orbit               wind_mass_transfer 
                              10          8.5623555070065731E+002          2.4448438753707396E+003          1.2122284484144777E+003          1.2549116007303041E+001          1.2536309388610224E+001          4.5923108794221929E+002          4.5944538410784105E+002         -5.4521224980037153E-001         -1.0000000000000000E+000          1.9984165282965525E+000          2.0004580349053933E+000         -4.6302190124970878E+001         -9.6341935273628376E+000         -1.0157072272643177E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.7890954873485825E+000         -9.8999999999999986E+001          8.0000000000000004E-001          2.9999999999999999E-001          4.2054408842404462E+053          4.4375447921737586E+039          0.0000000000000000E+000         -8.2118220398315911E+025         -1.2997891162887349E+036          4.4388445812901295E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.8295737332542065E-008          2.9745069981371600E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.9793920911019893E-001          4.2054408842404462E+053         -4.3886371047429410E+015 
                              20          1.7308310928654573E+003          2.4470187178354704E+003          1.2129472276437164E+003          1.2545397918694658E+001          1.2532593188476358E+001          4.5950336864312408E+002          4.5971782381027487E+002         -5.3163569481161677E-001         -1.0000000000000000E+000          1.9984162944635366E+000          2.0004581050552983E+000         -4.2895209088130450E+001         -9.5259805720684465E+000         -1.0048859317348786E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.6808825320541914E+000         -9.8999999999999986E+001          8.0000000000000004E-001          2.9999999999999999E-001          4.2066872287809751E+053          4.5559763159647315E+039          0.0000000000000000E+000         -8.1947582883815222E+025         -1.6680723583984778E+036          4.5576443883232118E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.2953510918681375E-008          2.9718633386980080E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.9811691498536190E-001          4.2066872287809751E+053         -5.6304437738847090E+015 
                              30          2.4813852579607956E+003          2.4488985917189675E+003          1.2135683455384651E+003          1.2542187818349689E+001          1.2529384317620206E+001          4.5973865088931689E+002          4.5995325019998035E+002         -5.2067049159851064E-001         -1.0000000000000000E+000          1.9984160432596088E+000          2.0004581804164765E+000         -4.0357232477558519E+001         -9.4357480443090456E+000         -9.9586267895893830E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.5906500042947886E+000         -9.8999999999999986E+001          8.0000000000000004E-001          2.9999999999999999E-001          4.2077638791532391E+053          4.5194665813629719E+039          0.0000000000000000E+000         -8.1797622955043949E+025         -2.0538136196239386E+036          4.5215203949826777E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          4.8887152163555215E-008          2.9695820158638844E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.9827343545400258E-001          4.2077638791532391E+053         -6.9306689313748200E+015 
                              40          3.0548122115278325E+003          2.4503085798577390E+003          1.2140341040429521E+003          1.2539782396063121E+001          1.2526979478710242E+001          4.5991507945845467E+002          4.6012979254412568E+002         -5.1260196920442613E-001         -1.0000000000000000E+000          1.9984158134639176E+000          2.0004582493551837E+000         -3.8577191368246069E+001         -9.3667280868829863E+000         -9.8896068321633255E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.5216300468687312E+000         -9.8999999999999986E+001          8.0000000000000004E-001          2.9999999999999999E-001          4.2085710016746168E+053          4.3995092896047352E+039          0.0000000000000000E+000         -8.1683936562452472E+025         -2.4080597345702145E+036          4.4019173493393869E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          4.6030777970364004E-008          2.9678732207129812E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.9839231350713373E-001          4.2085710016746168E+053         -8.1244713422168010E+015 
                              50          3.4530623915528818E+003          2.4512592443820622E+003          1.2143480827817086E+003          1.2538161705484097E+001          1.2525358962066795E+001          4.6003401225399818E+002          4.6024880572537012E+002         -5.0724155257993297E-001         -1.0000000000000000E+000          1.9984156316863242E+000          2.0004583038884611E+000         -3.7446471313198742E+001         -9.3202410582370963E+000         -9.8431198035174337E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4751430182228393E+000         -9.8999999999999986E+001          8.0000000000000004E-001          2.9999999999999993E-001          4.2091149847331987E+053          4.2692103666877513E+039          0.0000000000000000E+000         -8.1607261815234527E+025         -2.6804797660175243E+036          4.2718908464538506E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          4.4214762261691662E-008          2.9667221993389316E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.9847259610683234E-001          4.2091149847331987E+053         -9.0423672105886980E+015 
                              60          3.8028491056084808E+003          2.4520706297918359E+003          1.2146160278404650E+003          1.2536779188906660E+001          1.2523976426757509E+001          4.6013550643000082E+002          4.6035037131401629E+002         -5.0268215048803089E-001         -1.0000000000000000E+000          1.9984154560692036E+000          2.0004583565735978E+000         -3.6549114799953664E+001         -9.2817891565219366E+000         -9.8046679018022758E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4366911165076814E+000         -9.8999999999999986E+001          8.0000000000000004E-001          2.9999999999999999E-001          4.2095791339056233E+053          4.1507065157510938E+039          0.0000000000000000E+000         -8.1543923567764424E+025         -2.9289542727255643E+036          4.1536354700239011E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          4.2814485626823295E-008          2.9657405167241863E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.9853897943812684E-001          4.2095791339056233E+053         -9.8794789784035480E+015 
                              70          4.1418772145555231E+003          2.4528330999407899E+003          1.2148677911010579E+003          1.2535480645303940E+001          1.2522677693368895E+001          4.6023086969785595E+002          4.6044580458011410E+002         -4.9818405422871176E-001         -1.0000000000000000E+000          1.9984152699409623E+000          2.0004584124120703E+000         -3.5687191052143802E+001         -9.2432979636095158E+000         -9.7661767088898550E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.3981999235952607E+000         -9.8999999999999986E+001          8.0000000000000004E-001          2.9999999999999999E-001          4.2100151819960505E+053          4.0100873933424460E+039          0.0000000000000000E+000         -8.1484412908090733E+025         -3.2007301663248410E+036          4.0132881235088524E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          4.1492228636560545E-008          2.9648186078451839E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.9860140456721800E-001          4.2100151819960505E+053         -1.0795064321494948E+016 
                              80          4.4730826697964976E+003          2.4535505396635481E+003          1.2151046601177177E+003          1.2534259360176417E+001          1.2521456042242049E+001          4.6032058972351462E+002          4.6053559361916973E+002         -4.9397160207530866E-001         -1.0000000000000000E+000          1.9984150718262899E+000          2.0004584718464717E+000         -3.4901876296354494E+001         -9.2070242743118662E+000         -9.7299030195922036E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.3619262342976093E+000         -9.8999999999999986E+001          8.0000000000000004E-001          2.9999999999999999E-001          4.2104253668379349E+053          3.8516888893094897E+039          0.0000000000000000E+000         -8.1428484860282050E+025         -3.4798885357263667E+036          3.8551687778452978E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          4.0292799698161309E-008          2.9639516688497748E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.9866011879925629E-001          4.2104253668379349E+053         -1.1735427740838094E+016 
                              90          4.7971489563024452E+003          2.4542226671657259E+003          1.2153265461898545E+003          1.2533115724505535E+001          1.2520311860686734E+001          4.6040463287688578E+002          4.6061970484032958E+002         -4.8987684801327602E-001         -1.0000000000000000E+000          1.9984148613234818E+000          2.0004585349973141E+000         -3.4159678546422711E+001         -9.1714851286913603E+000         -9.6943638739716995E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.3263870886771052E+000         -9.8999999999999986E+001          8.0000000000000004E-001          2.9999999999999999E-001          4.2108095418821374E+053          3.6749759404935951E+039          0.0000000000000000E+000         -8.1376068561414402E+025         -3.7769776124410947E+036          3.6787529181061177E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          3.9175156182774631E-008          2.9631399440383256E-008          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          5.9871518781779565E-001          4.2108095418821374E+053         -1.2736147184023072E+016 
