#
# Initial mass = 2.250, Z =  0.0028, Y =  0.250, M_mix = 4.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.898E+01 3.000E+03 9.501E+01 7.886E+02 7.924E+00 7.154E+00 1.076E-05 1.969E+01 2.987E+01 2.495E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.246E+02 1.040E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.259E-31 3.852E-01 1.674E-02 5.339E-02
  1.898E+01 3.004E+03 9.492E+01 7.889E+02 7.925E+00 7.154E+00 1.668E-05 1.969E+01 2.987E+01 3.446E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.246E+02 1.040E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.250E-31 3.852E-01 1.674E-02 5.339E-02
  1.918E+01 2.960E+03 9.563E+01 7.855E+02 7.925E+00 7.154E+00 1.443E-05 1.969E+01 2.987E+01 2.463E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.246E+02 1.040E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.153E-31 3.852E-01 1.674E-02 5.339E-02
  1.918E+01 2.961E+03 9.564E+01 7.856E+02 7.925E+00 7.154E+00 1.286E-05 1.969E+01 2.987E+01 1.747E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.246E+02 1.040E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.070E-31 3.852E-01 1.674E-02 5.339E-02
  1.944E+01 2.907E+03 9.657E+01 7.813E+02 7.925E+00 7.154E+00 2.792E-05 1.969E+01 2.987E+01 1.228E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.246E+02 1.040E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.970E-31 3.852E-01 1.674E-02 5.339E-02
  1.972E+01 2.852E+03 9.756E+01 7.769E+02 7.925E+00 7.154E+00 1.027E-04 1.969E+01 2.987E+01 8.743E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.246E+02 1.040E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.877E-31 3.852E-01 1.674E-02 5.339E-02
  2.059E+01 2.812E+03 9.838E+01 7.735E+02 7.928E+00 7.156E+00 3.579E-04 1.969E+01 2.987E+01 5.170E-07 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.246E+02 1.051E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.127E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.176E-11 3.852E-01 1.675E-02 5.339E-02
