#
# Initial mass = 1.500, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  2.073E+01 2.100E+03 3.677E+02 7.028E+02 7.900E+00 7.173E+00 5.613E-06 1.969E+01 2.987E+01 1.899E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.241E+02 5.055E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 4.920E-32 3.852E-01 1.674E-02 5.339E-02
  2.073E+01 2.109E+03 3.628E+02 7.038E+02 7.901E+00 7.173E+00 1.357E-05 1.969E+01 2.987E+01 4.383E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.241E+02 5.055E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.434E-31 3.852E-01 1.674E-02 5.339E-02
  2.088E+01 2.093E+03 3.624E+02 7.024E+02 7.902E+00 7.173E+00 1.744E-05 1.969E+01 2.987E+01 4.897E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.241E+02 5.054E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.116E-31 3.852E-01 1.674E-02 5.339E-02
  2.089E+01 2.093E+03 3.624E+02 7.024E+02 7.902E+00 7.173E+00 1.496E-05 1.969E+01 2.987E+01 3.401E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.241E+02 5.054E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.029E-31 3.852E-01 1.674E-02 5.339E-02
  2.114E+01 2.062E+03 3.656E+02 6.996E+02 7.902E+00 7.173E+00 1.274E-05 1.969E+01 2.987E+01 2.320E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.241E+02 5.053E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.924E-31 3.852E-01 1.674E-02 5.339E-02
  2.113E+01 2.063E+03 3.657E+02 6.998E+02 7.902E+00 7.173E+00 1.162E-05 1.969E+01 2.987E+01 1.594E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.241E+02 5.053E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.842E-31 3.852E-01 1.674E-02 5.339E-02
  2.139E+01 2.032E+03 3.690E+02 6.971E+02 7.902E+00 7.173E+00 1.602E-05 1.969E+01 2.987E+01 1.091E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.432E+03 6.241E+02 5.052E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.747E-31 3.852E-01 1.674E-02 5.339E-02
