                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9986325976443591E+000          1.5989060781154874E+000          2.7645235194116240E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260329" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index                       Omega_star                        Omega_orb 
                            3942          9.6939232206885499E+004          2.8072745876607855E+003          1.2827378587424378E+003          1.0285702278548579E+001          1.2831812696301707E+001          5.1079501901116197E+002          4.6170847380454939E+002         -5.2624927117695752E-001         -1.0000000000000000E+000          1.9946993278652734E+000          1.5989076451806679E+000         -3.8315413759637423E+001         -9.0115055277057756E+000         -3.8340990074066873E+001         -9.8999999999999986E+001         -3.9558085507921732E+001         -9.0115055277057756E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.6829061441124615E-030          3.6406356474526622E+053          7.2527506899230348E+039          0.0000000000000000E+000         -4.0648982436129092E+025         -2.5059544710380264E+036          7.2552566443941136E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.9396954833404569E-008          2.5904858928327143E-008 
                            3943          9.6975536447392660E+004          2.8074633725970730E+003          1.2827953621843071E+003          1.0285471787479590E+001          1.2831524932208406E+001          5.1081791536750427E+002          4.6172917343371904E+002         -5.2827333583362857E-001         -1.0000000000000000E+000          1.9946992940478256E+000          1.5989076451806679E+000         -3.8725528665878507E+001         -9.0308165326910874E+000         -3.8751104980307964E+001         -9.8999999999999986E+001         -3.9968200414162816E+001         -9.0308165326910874E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.9041955784263495E-030          3.6407172043858533E+053          7.1186815223153588E+039          0.0000000000000000E+000         -4.0642489352149058E+025         -2.3970223644782340E+036          7.1210785446798776E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.9886093591152027E-008          2.5903116983199718E-008 
                            3944          9.7011970474604357E+004          2.8076496419104774E+003          1.2828520982180999E+003          1.0285244386300432E+001          1.2831241031638738E+001          5.1084050621335638E+002          4.6174959676787694E+002         -5.3022616201561668E-001         -1.0000000000000000E+000          1.9946992615916421E+000          1.5989076451806679E+000         -3.9140510500669500E+001         -9.0502097236136425E+000         -3.9166086815098957E+001         -9.8999999999999986E+001         -4.0383182248953808E+001         -9.0502097236136425E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.6581330701277535E-031          3.6407976723122957E+053          6.9986079345706958E+039          0.0000000000000000E+000         -4.0636111647675554E+025         -2.2923906854916017E+036          7.0009003252562276E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.0364694019097562E-008          2.5901398479671545E-008 
                            3945          9.7048581137585599E+004          2.8078335021227931E+003          1.2829080993238490E+003          1.0285019944414771E+001          1.2830960830710561E+001          5.1086280447410161E+002          4.6176975550600667E+002         -5.3214977022500543E-001         -1.0000000000000000E+000          1.9946992303478870E+000          1.5989076451806679E+000         -3.9550387769980588E+001         -9.0688443695945207E+000         -3.9575964084410046E+001         -9.8999999999999986E+001         -4.0793059518264897E+001         -9.0688443695945207E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.1108586996630534E-031          3.6408770971972037E+053          6.8745620063692486E+039          0.0000000000000000E+000         -4.0629820355389786E+025         -2.1961580855859598E+036          6.8767581644548753E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.0841117813145418E-008          2.5899702425891952E-008 
                            3946          9.7085393944264521E+004          2.8080151067134170E+003          1.2829634122882262E+003          1.0284798273839348E+001          1.2830684094330701E+001          5.1088482877546943E+002          4.6178966649338116E+002         -5.3404924060325021E-001         -1.0000000000000000E+000          1.9946992002269974E+000          1.5989076451806679E+000         -3.9959064658614025E+001         -9.0871311346796624E+000         -3.9984640973043483E+001         -9.8999999999999986E+001         -4.1201736406898334E+001         -9.0871311346796624E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.2661645839115588E-031          3.6409555453795718E+053          6.7527393752107953E+039          0.0000000000000000E+000         -4.0623611819417911E+025         -2.1056506464638265E+036          6.7548450258572994E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.1317149994493486E-008          2.5898027397561406E-008 
                            3947          9.7122426928731496E+004          2.8081945641220282E+003          1.2830180701765917E+003          1.0284579241617974E+001          1.2830410656158005E+001          5.1090659228017643E+002          4.6180934163554844E+002         -5.3592912791570868E-001         -1.0000000000000000E+000          1.9946991711555111E+000          1.5989076451806679E+000         -4.0368047606324694E+001         -9.1051214767786757E+000         -4.0393623920754152E+001         -9.8999999999999986E+001         -4.1610719354609003E+001         -9.1051214767786757E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.1463291092868658E-032          3.6410330637434344E+053          6.6330293294780877E+039          0.0000000000000000E+000         -4.0617480803499722E+025         -2.0202510597983932E+036          6.6350495805379273E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.1793841628176769E-008          2.5896372386564561E-008 
                            3948          9.7159683246026747E+004          2.8083717080623637E+003          1.2830720223765052E+003          1.0284363050163412E+001          1.2830140768361385E+001          5.1092807483095510E+002          4.6182876271802490E+002         -5.3786820580154693E-001         -1.0000000000000000E+000          1.9946991430792818E+000          1.5989076451806679E+000         -4.0778187571317233E+001         -9.1228611427281141E+000         -4.0803763885746690E+001         -9.8999999999999986E+001         -4.2020859319601541E+001         -9.1228611427281141E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.0849577414188053E-032          3.6411095804628615E+053          6.5080735308175529E+039          0.0000000000000000E+000         -4.0611423596974920E+025         -1.9394336799306752E+036          6.5100129644975246E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.2291891671221400E-008          2.5894738918519077E-008 
                            3949          9.7197056053082517E+004          2.8085462378740922E+003          1.2831251773674560E+003          1.0284150065596481E+001          1.2829874888173938E+001          5.1094923998796736E+002          4.6184789679480792E+002         -5.3975539743225354E-001         -1.0000000000000000E+000          1.9946991160735241E+000          1.5989076451806679E+000         -4.1202223575131214E+001         -9.1410993502800455E+000         -4.1227799889560671E+001         -9.8999999999999986E+001         -4.2444895323415523E+001         -9.1410993502800455E+000         -9.8999999999999986E+001          1.0000000000000000E+000          8.1902934187787147E-033          3.6411849658443833E+053          6.3918629017829131E+039          0.0000000000000000E+000         -4.0605445765455418E+025         -1.8597127201233548E+036          6.3937226145030772E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.2784001508748534E-008          2.5893129757221588E-008 
                            3950          9.7234543573939634E+004          2.8087181752420843E+003          1.2831775417949523E+003          1.0283940260794321E+001          1.2829612981290888E+001          5.1097009039340725E+002          4.6186674626184487E+002         -5.4161543167090398E-001         -1.0000000000000000E+000          1.9946990900655730E+000          1.5989076451806679E+000         -4.1624619229365024E+001         -9.1587805801694451E+000         -4.1650195543794482E+001         -9.8999999999999986E+001         -4.2867290977649333E+001         -9.1587805801694451E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.2254108041809297E-033          3.6412592292916181E+053          6.2774666970086506E+039          0.0000000000000000E+000         -4.0599557398428412E+025         -1.7855566442267031E+036          6.2792522536529177E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.3274585508270384E-008          2.5891544693750723E-008 
                            3951          9.7272207375068625E+004          2.8088876250583485E+003          1.2832291476423354E+003          1.0283733507154967E+001          1.2829354886657912E+001          5.1099063877784596E+002          4.6188532263646005E+002         -5.4353688914996345E-001         -1.0000000000000000E+000          1.9946990649593643E+000          1.5989076451806679E+000         -4.2046154069166043E+001         -9.1761430131859818E+000         -4.2071730383595494E+001         -9.8999999999999986E+001         -4.3288825817450352E+001         -9.1761430131859818E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.2717818700659580E-033          3.6413324161252199E+053          6.1575059884602805E+039          0.0000000000000000E+000         -4.0593757706311358E+025         -1.7156159105359520E+036          6.1592216043708566E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.3787491517117911E-008          2.5889982752485425E-008 
                            3952          9.7309929300495671E+004          2.8090543927052167E+003          1.2832799356918026E+003          1.0283530041292094E+001          1.2829100899932198E+001          5.1101086156450987E+002          4.6190360459977410E+002         -5.4538474047058916E-001         -1.0000000000000000E+000          1.9946990408284393E+000          1.5989076451806679E+000         -4.2481999487615305E+001         -9.1940198810875913E+000         -4.2507575802044755E+001         -9.8999999999999986E+001         -4.3724671235899613E+001         -9.1940198810875913E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.8578497589478681E-034          3.6414044424897896E+053          6.0505335811311901E+039          0.0000000000000000E+000         -4.0588043100851821E+025         -1.6464628445573242E+036          6.0521800439757877E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.4288640781060269E-008          2.5888445718701996E-008 
                            3953          9.7347722244679942E+004          2.8092183315694192E+003          1.2833298613303371E+003          1.0283330041486284E+001          1.2828851242971881E+001          5.1103074098334184E+002          4.6192157609848107E+002         -5.4729623690713869E-001         -1.0000000000000000E+000          1.9946990175867751E+000          1.5989076451806679E+000         -4.2912381367520055E+001         -9.2111435035262161E+000         -4.2937957681949513E+001         -9.8999999999999986E+001         -4.4155053115804371E+001         -9.2111435035262161E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.8757969336081136E-034          3.6414752450457626E+053          5.9365515430488229E+039          0.0000000000000000E+000         -4.0582420089015929E+025         -1.5828396121414503E+036          5.9381343826610051E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.4812865014361350E-008          2.5886934934602589E-008 
                            3954          9.7385645623840042E+004          2.8093798552246876E+003          1.2833790505558250E+003          1.0283133002407437E+001          1.2828605285097961E+001          5.1105032720529101E+002          4.6193928248644312E+002         -5.4914950923144801E-001         -1.0000000000000000E+000          1.9946989951939877E+000          1.5989076451806679E+000         -4.3356477065427626E+001         -9.2287988731880777E+000         -4.3382053379857076E+001         -9.8999999999999986E+001         -4.4599148813711935E+001         -9.2287988731880777E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.0266042385154552E-035          3.6415450025688482E+053          5.8288121105673250E+039          0.0000000000000000E+000         -4.0576893556730776E+025         -1.5198124317103411E+036          5.8303319229990754E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.5328867192607692E-008          2.5885446580385711E-008 
                            3955          9.7423668509708092E+004          2.8095388901316237E+003          1.2834274810097709E+003          1.0282939013176769E+001          1.2828363137213829E+001          5.1106961132461481E+002          4.6195671571830587E+002         -5.5096149177523723E-001         -1.0000000000000000E+000          1.9946989736068028E+000          1.5989076451806679E+000         -4.3797900946389440E+001         -9.2458490666913171E+000         -4.3823477260818898E+001         -9.8999999999999986E+001         -4.5040572694673749E+001         -9.2458490666913171E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.6446719308247761E-035          3.6416136833420616E+053          5.7238221745746816E+039          0.0000000000000000E+000         -4.0571449510576438E+025         -1.4613294138947274E+036          5.7252835039886172E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.5839112711982551E-008          2.5883981325855023E-008 
                            3956          9.7461843968738889E+004          2.8096957008955974E+003          1.2834752333072995E+003          1.0282747750460361E+001          1.2828124395439106E+001          5.1108862543835079E+002          4.6197390481498485E+002         -5.5274583978188896E-001         -1.0000000000000000E+000          1.9946989527461605E+000          1.5989076451806679E+000         -4.4235650047724448E+001         -9.2624565923964219E+000         -4.4261226362153906E+001         -9.8999999999999986E+001         -4.5478321796008757E+001         -9.2624565923964219E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.0028367257308993E-035          3.6416814016892866E+053          5.6210586276109733E+039          0.0000000000000000E+000         -4.0566090378478616E+025         -1.4065293474838619E+036          5.6224651569584977E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.6347291911606718E-008          2.5882536725685298E-008 
                            3957          9.7500268555276081E+004          2.8098487818969625E+003          1.2835218489704105E+003          1.0282561050411411E+001          1.2827891349869832E+001          5.1110718697237212E+002          4.6199068475685743E+002         -5.5450124702298020E-001         -1.0000000000000000E+000          1.9946989325225730E+000          1.5989076451806679E+000         -4.4672413818859489E+001         -9.2787510044669599E+000         -4.4697990133288947E+001         -9.8999999999999986E+001         -4.5915085567143798E+001         -9.2787510044669599E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.8085606079535142E-036          3.6417475071246127E+053          5.4516002080519027E+039          0.0000000000000000E+000         -4.0560807196780108E+025         -1.3547603232057814E+036          5.4529549683751485E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.6853856045728058E-008          2.5881126641033998E-008 
                            3958          9.7538970777257418E+004          2.8099981940894600E+003          1.2835673466172668E+003          1.0282378837779998E+001          1.2827663906322416E+001          5.1112530333787902E+002          4.6200706224793993E+002         -5.5624383138085376E-001         -1.0000000000000000E+000          1.9946989128884551E+000          1.5989076451806679E+000         -4.5108204243210139E+001         -9.2947245133177869E+000         -4.5133780557639597E+001         -9.8999999999999986E+001         -4.6350875991494448E+001         -9.2947245133177869E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.4485849062069700E-036          3.6418120260855341E+053          5.2825972119523040E+039          0.0000000000000000E+000         -4.0555650627859915E+025         -1.3058606950366358E+036          5.2839030726473814E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.7363248924351099E-008          2.5879750499268540E-008 
                            3959          9.7577927194004980E+004          2.8101437226011185E+003          1.2836116608733732E+003          1.0282201373705396E+001          1.2827442390499101E+001          5.1114294850161440E+002          4.6202301375800749E+002         -5.5809315986862595E-001         -1.0000000000000000E+000          1.9946988938315697E+000          1.5989076451806679E+000         -4.5545776083090189E+001         -9.3105270768183068E+000         -4.5571352397519647E+001         -9.8999999999999986E+001         -4.6788447831374498E+001         -9.3105270768183068E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.4849753391913145E-037          3.6418748658998168E+053          5.1115418702596560E+039          0.0000000000000000E+000         -4.0550618550151666E+025         -1.2592210858415328E+036          5.1128010913455380E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.7910954153859336E-008          2.5878410268325205E-008 
                            3960          9.7616932053533674E+004          2.8102847794639169E+003          1.2836546127700894E+003          1.0282029374045466E+001          1.2827227696229832E+001          5.1116005120381169E+002          4.6203847486255432E+002         -5.5986104208108034E-001         -1.0000000000000000E+000          1.9946988754716612E+000          1.5989076451806679E+000         -4.6006918813421152E+001         -9.3272482064222668E+000         -4.6032495127850609E+001         -9.8999999999999986E+001         -4.7249590561705460E+001         -9.3272482064222668E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.9713016189177705E-037          3.6419357729310002E+053          4.9481715251736004E+039          0.0000000000000000E+000         -4.0545718135417245E+025         -1.2116811671339982E+036          4.9493832063407751E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.8444663174445466E-008          2.5877111351079046E-008 
                            3961          9.7656012212272442E+004          2.8104215849463485E+003          1.2836962694411204E+003          1.0281862569222136E+001          1.2827019486753839E+001          5.1117663817361404E+002          4.6205346972950991E+002         -5.6165607449478694E-001         -1.0000000000000000E+000          1.9946988577385469E+000          1.5989076451806679E+000         -4.6462082541526165E+001         -9.3431713037446489E+000         -4.6487658855955615E+001         -9.8999999999999986E+001         -4.7704754289810474E+001         -9.3431713037446489E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.1698892568950991E-038          3.6419948424166880E+053          4.7896403443856997E+039          0.0000000000000000E+000         -4.0540969104989800E+025         -1.1680798432326423E+036          4.7908084242289728E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.8993090739335722E-008          2.5875851707073579E-008 
                            3962          9.7695271952847776E+004          2.8105546508242765E+003          1.2837367867801604E+003          1.0281700334270642E+001          1.2826816982021127E+001          5.1119277148560781E+002          4.6206805447447465E+002         -5.6339998049930085E-001         -1.0000000000000000E+000          1.9946988405728183E+000          1.5989076451806679E+000         -4.6924937896484309E+001         -9.3592851786051749E+000         -4.6950514210913767E+001         -9.8999999999999986E+001         -4.8167609644768618E+001         -9.3592851786051749E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.5631319704043201E-038          3.6420522955088133E+053          4.6372660689434244E+039          0.0000000000000000E+000         -4.0536363967994457E+025         -1.1255523642338852E+036          4.6383916213076988E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.9534164629836883E-008          2.5874626613327923E-008 
                            3963          9.7734637883030169E+004          2.8106840645049283E+003          1.2837761914558091E+003          1.0281542561759785E+001          1.2826620047964148E+001          5.1120846175904262E+002          4.6208223869689880E+002         -5.6492781965079264E-001         -1.0000000000000000E+000          1.9946988239678372E+000          1.5989076451806679E+000         -4.7384313129308588E+001         -9.3748821375271003E+000         -4.7409889443738045E+001         -9.8999999999999986E+001         -4.8626984877592896E+001         -9.3748821375271003E+000         -9.8999999999999986E+001          1.0000000000000000E+000          9.2255590670713490E-039          3.6421081701050175E+053          4.4976940793398204E+039          0.0000000000000000E+000         -4.0531885433181057E+025         -1.0858644181992843E+036          4.4987799437580600E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.9989271376770270E-008          2.5873435255427612E-008 
                            3964          9.7774436482289122E+004          2.8108112202555967E+003          1.2838149080392513E+003          1.0281387551313886E+001          1.2826426561848626E+001          5.1122387804833608E+002          4.6209617522921275E+002         -5.6645988614051712E-001         -1.0000000000000000E+000          1.9946988076981254E+000          1.5989076451806679E+000         -4.7812871788471163E+001         -9.3884879385168460E+000         -4.7838448102900621E+001         -9.8999999999999986E+001         -4.9055543536755472E+001         -9.3884879385168460E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.5484593594748162E-039          3.6421630682316264E+053          4.3710499595395236E+039          0.0000000000000000E+000         -4.0527530492897272E+025         -1.0523894108374283E+036          4.3721023489504018E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.0470152899127105E-008          2.5872264790453459E-008 
                            3965          9.7814769217340756E+004          2.8109362171622283E+003          1.2838529667269274E+003          1.0281235181715012E+001          1.2826236372159549E+001          5.1123903237536598E+002          4.6210987494279095E+002         -5.6811472959920395E-001         -1.0000000000000000E+000          1.9946987917184604E+000          1.5989076451806679E+000         -4.8226909307573955E+001         -9.4020900032499846E+000         -4.8252485622003412E+001         -9.8999999999999986E+001         -4.9469581055858271E+001         -9.4020900032499846E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.4112513853164318E-039          3.6422170327059955E+053          4.2398091784845638E+039          0.0000000000000000E+000         -4.0523252186167910E+025         -1.0199548711111702E+036          4.2408291333557152E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.0998068155748825E-008          2.5871114300788623E-008 
                            3966          9.7855272360963325E+004          2.8110579054645195E+003          1.2838900174834921E+003          1.0281086853860877E+001          1.2826051227694981E+001          5.1125378536354583E+002          4.6212321183638329E+002         -5.6975432290253569E-001         -1.0000000000000000E+000          1.9946987762037147E+000          1.5989076451806679E+000         -4.8673746920410728E+001         -9.4167440648029554E+000         -4.8699323234840186E+001         -9.8999999999999986E+001         -4.9916418668695037E+001         -9.4167440648029554E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.2169999187996090E-040          3.6422695672925121E+053          4.1101021844835022E+039          0.0000000000000000E+000         -4.0519047151244614E+025         -9.8612810125110566E+035          4.1110883125847936E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.1530689684306434E-008          2.5869994362287348E-008 
                            3967          9.7895771047972987E+004          2.8111758376517460E+003          1.2839259240993081E+003          1.0280943112506705E+001          1.2825871808348065E+001          5.1126808277582211E+002          4.6213613688023509E+002         -5.7137855714545172E-001         -1.0000000000000000E+000          1.9946987611990394E+000          1.5989076451806679E+000         -4.9127073416816735E+001         -9.4312143397865889E+000         -4.9152649731246193E+001         -9.8999999999999986E+001         -5.0369745165101044E+001         -9.4312143397865889E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.8991733547671402E-040          3.6423204789087564E+053          3.9835656052883303E+039          0.0000000000000000E+000         -4.0514954023409608E+025         -9.5382637910080374E+035          3.9845194316674718E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.2065655058899691E-008          2.5868909085095569E-008 
                            3968          9.7936283716429578E+004          2.8112902184455729E+003          1.2839607489519644E+003          1.0280803707385980E+001          1.2825697801711797E+001          5.1128194944971546E+002          4.6214867252813758E+002         -5.7299175056849461E-001         -1.0000000000000000E+000          1.9946987466749388E+000          1.5989076451806679E+000         -4.9581742586605102E+001         -9.4455016119885578E+000         -4.9607318901034560E+001         -9.8999999999999986E+001         -5.0824414334889411E+001         -9.4455016119885578E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.8894207849581291E-041          3.6423698560610830E+053          3.8621685476234589E+039          0.0000000000000000E+000         -4.0510987801029109E+025         -9.2297116330827846E+035          3.8630915187868076E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.2603937112004241E-008          2.5867856576771390E-008 
                            3969          9.7976807079010192E+004          2.8114010814963203E+003          1.2839945023288615E+003          1.0280668596812280E+001          1.2825529155658963E+001          5.1129538948067506E+002          4.6216082248396680E+002         -5.7465584537830616E-001         -1.0000000000000000E+000          1.9946987326125092E+000          1.5989076451806679E+000         -5.0038541206625624E+001         -9.4596451014259557E+000         -5.0064117521055081E+001         -9.8999999999999986E+001         -5.1281212954909932E+001         -9.4596451014259557E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.4861514451236376E-041          3.6424177133786342E+053          3.7423026731418622E+039          0.0000000000000000E+000         -4.0507141547539893E+025         -8.9340943639626001E+035          3.7431960825782991E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.3165782994863700E-008          2.5866836519720385E-008 
                            3970          9.8017321206886278E+004          2.8115084421660617E+003          1.2840271889500943E+003          1.0280537761375626E+001          1.2825365846004138E+001          5.1130840474853858E+002          4.6217258844641816E+002         -5.7632115257304251E-001         -1.0000000000000000E+000          1.9946987190163366E+000          1.5989076451806679E+000         -5.0509922022395827E+001         -9.4741898260330029E+000         -5.0535498336825277E+001         -9.8999999999999986E+001         -5.1752593770680136E+001         -9.4741898260330029E+000         -9.8999999999999986E+001          1.0000000000000000E+000          8.6834336302229295E-042          3.6424640576223270E+053          3.6248107531696999E+039          0.0000000000000000E+000         -4.0503414083186119E+025         -8.6399558152901357E+035          3.6256747487512697E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.3737290087536435E-008          2.5865848764943907E-008 
                            3971          9.8057774906823033E+004          2.8116123004992846E+003          1.2840588088699581E+003          1.0280411200369210E+001          1.2825207871865246E+001          5.1132099527492994E+002          4.6218397043503137E+002         -5.7794367688522674E-001         -1.0000000000000000E+000          1.9946987058864105E+000          1.5989076451806679E+000         -5.0988242946560881E+001         -9.4886959754864009E+000         -5.1013819260990338E+001         -9.8999999999999986E+001         -5.2230914694845197E+001         -9.4886959754864009E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.9845352626191224E-042          3.6425088889270012E+053          3.5117141857200636E+039          0.0000000000000000E+000         -4.0499804844902239E+025         -8.3562399492656413E+035          3.5125498097150308E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.4302395500881633E-008          2.5864893304641060E-008 
                            3972          9.8098224250979198E+004          2.8117129443666367E+003          1.2840894497680638E+003          1.0280288562408256E+001          1.2825054794580842E+001          5.1133319597187835E+002          4.6219500001170439E+002         -5.7953781516187564E-001         -1.0000000000000000E+000          1.9946986931768131E+000          1.5989076451806679E+000         -5.1463950212940219E+001         -9.5027796939662501E+000         -5.1489526527369669E+001         -9.8999999999999986E+001         -5.2706621961224528E+001         -9.5027796939662501E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.0309869463910260E-042          3.6425523316475794E+053          3.4033104201741779E+039          0.0000000000000000E+000         -4.0496313784702507E+025         -8.0897021776176786E+035          3.4041193903919804E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.4864879875485009E-008          2.5863967483640720E-008 
                            3973          9.8138770670021404E+004          2.8118107424263271E+003          1.2841192239142990E+003          1.0280169397752029E+001          1.2824906052743373E+001          5.1134505154304929E+002          4.6220571758972511E+002         -5.8111127534763529E-001         -1.0000000000000000E+000          1.9946986808348923E+000          1.5989076451806679E+000         -5.1937670341459707E+001         -9.5165697470458035E+000         -5.1963246655889165E+001         -9.8999999999999986E+001         -5.3180342089744016E+001         -9.5165697470458035E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.5753872834253556E-043          3.6425945449994507E+053          3.2990839453052434E+039          0.0000000000000000E+000         -4.0492931183822003E+025         -7.8369606133018115E+035          3.2998676413666141E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.5426964931527481E-008          2.5863067904662081E-008 
                            3974          9.8179405501164350E+004          2.8119056653607354E+003          1.2841481224112322E+003          1.0280053741672159E+001          1.2824761690263996E+001          5.1135655844462411E+002          4.6221611996732832E+002         -5.8277287187404903E-001         -1.0000000000000000E+000          1.9946986688464330E+000          1.5989076451806679E+000         -5.2410909797265973E+001         -9.5301350914951186E+000         -5.2436486111695430E+001         -9.8999999999999986E+001         -5.3653581545550281E+001         -9.5301350914951186E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.2406491427570227E-043          3.6426355163873678E+053          3.1950543454012423E+039          0.0000000000000000E+000         -4.0489644616208637E+025         -7.5960419890388413E+035          3.1958139496001865E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.6026580559814936E-008          2.5862194831881383E-008 
                            3975          9.8219984900437004E+004          2.8119974345533624E+003          1.2841760604691492E+003          1.0279941933116277E+001          1.2824622130315376E+001          5.1136768291559747E+002          4.6222617662256533E+002         -5.8438053421442937E-001         -1.0000000000000000E+000          1.9946986572616181E+000          1.5989076451806679E+000         -5.2906914905619438E+001         -9.5444165187552858E+000         -5.2932491220048895E+001         -9.8999999999999986E+001         -5.4149586653903746E+001         -9.5444165187552858E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.0919027046001165E-044          3.6426751256628786E+053          3.0930526896053558E+039          0.0000000000000000E+000         -4.0486455035052713E+025         -7.3503973730105391E+035          3.0937877293426974E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.6617686027820986E-008          2.5861350822313626E-008 
                            3976          9.8260471893043388E+004          2.8120860387334874E+003          1.2842030346860749E+003          1.0279833985347700E+001          1.2824487389337218E+001          5.1137842360034563E+002          4.6223588633183465E+002         -5.8606784056730143E-001         -1.0000000000000000E+000          1.9946986460638627E+000          1.5989076451806679E+000         -5.3401309315397967E+001         -9.5581845507112781E+000         -5.3426885629827424E+001         -9.8999999999999986E+001         -5.4643981063682276E+001         -9.5581845507112781E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.3530035026031881E-044          3.6427133680236569E+053          2.9931274430232634E+039          0.0000000000000000E+000         -4.0483371766580659E+025         -7.1211070189647048E+035          2.9938395537252007E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.7243466498969026E-008          2.5860535973921728E-008 
